context,decision,predicted_decision
"## Context
For our ambitions to consequently reduce manual testing in favour for test automation the current E2E test suite, based on Cypress, is not sufficient anymore. It has several flaws that have become a big road-blocker. The test suite is tightly coupled to the state of the test environment, which leads to tests that are not very deterministic and tend to be slow and flaky. Tests are often created in different ways and don't follow a specific strategy. In addition, the test suite is currently not able to test against our cloud environment.

Our goal is to create a test suite that fulfills the following requirements:

*  Deterministic tests that can run against any environment.
*  Fast and reliable tests that follow a certain test strategy.
*  Tests that are derived from real product requirements and validate behaviour.
*  A test framework that is easy to learn and using a readable syntax that also non-tech people can comprehend.","## Decision
We will adopt a behavior-driven development (BDD) style testing framework for our E2E tests to address current limitations and meet our goals. This framework will use a domain-specific language with natural language syntax to write test scenarios derived from real product requirements. Key aspects of the decision:

- Adopt a BDD framework such as Cucumber or an equivalent that supports Gherkin syntax, enabling test scenarios to be written in a human-readable form.
- Define clear and consistent guidelines for writing deterministic tests that focus on isolated, repeatable behavior rather than depending on environment state.
- Ensure tests can be run against any environment, including local, staging, and cloud, by abstracting environment-specific details and injecting test data as needed.
- Optimize for test speed and reliability by designing small focused scenarios, utilizing appropriate mocking or stubbing, and implementing parallel test execution where possible.
- Provide documentation and training so both technical and non-technical stakeholders can contribute by writing or reviewing test scenarios, improving shared understanding and collaboration.
- Deprecate the current Cypress test suite gradually and migrate high-value tests to the new framework with priority on critical behaviors.

This decision aligns with our goals of deterministic, fast, reliable tests driven by product requirements, and a readable, easy-to-learn syntax suitable for cross-functional teams.","## Decision
In order to achieve this goal we decided to not further invest time in the existing test suite, but start from scratch. This offers the opportunity to also switch to another test framework that better fulfills our needs. 

After some evaluation we chose Playwright as the new test framework. First benchmarks have shown that it is faster and more stable than Cypress. Additionally, it is easy to learn, has very good documentation and uses a syntax that is easily to understand. It also offers the functionality of creating reusable traces, which come in handy when debugging failing tests from pipelines."
"## Context
1. If flow actions want to interact with the database in a transactional manner, they need to handle it themselves by starting and committing transactions.

2. When there is a problem committing the transaction, the error will be caught and ignored by the flow dispatcher. A vague error message will be logged, but the flows will continue to execute.
This is problematic if a transaction was already started before the flow is executed. If the connection is configured without save points (which is the default with Shopware), when a nested commit fails (eg during a flow action) the connection will be marked as rollback only.
When the outer transaction attempts to commit, eg the calling code, it will be unaware of the previous inner commit failure and thus will also fail.","## Decision  
We will mandate that all transactional database interactions within flow actions must explicitly manage their own transactions, including starting, committing, and rolling back as needed.
To improve error handling:
- The flow dispatcher will be enhanced to detect commit failures during flow action execution.
- Rather than silently catching and ignoring commit errors, the dispatcher will propagate meaningful error information upstream.
- When a nested transaction commit fails, the failure state will be tracked so that any outer transactions are made aware of prior errors and can respond accordingly (e.g., by preventing a commit or triggering a rollback).
- Save points or similar mechanisms should be employed where supported to allow safer nested transactional behavior.
This approach ensures that transactional failures within flows do not pass silently, reducing the risk of unnoticed data inconsistencies or downstream transaction failures. It also makes error handling explicit and visible to calling code, which can then react appropriately.","## Decision

We introduce a new marker interface `\Shopware\Core\Content\Flow\Dispatching\TransactionalAction` which flow actions can implement.

The flow executor will wrap any action in a database transaction which implements the interface.

Before:

```php
class SetOrderStateAction extends FlowAction implements DelayableAction
{
    public function handleFlow(StorableFlow $flow): void
    {
        $this->connection->beginTransaction();
        
        //do stuff
        
        try {
            $this->connection->commit();
        } catch (\Throwable $e) {
                
        }
    }
}
```

After:

```php

class SetOrderStateAction extends FlowAction implements DelayableAction, TransactionalAction
{
    public function handleFlow(StorableFlow $flow): void
    {        
        //do stuff - will be wrapped in a transaction
    }
}
```

You can also force the flow executor to rollback the transaction by throwing an instance of `\Shopware\Core\Content\Flow\Dispatching\TransactionFailedException`. You can use the static `because` method to create the exception from another one. Eg:

```php

class SetOrderStateAction extends FlowAction implements DelayableAction, TransactionalAction
{
    public function handleFlow(StorableFlow $flow): void
    {        
        try {
            //search for some record
            $entity = $this->repo->find(...);
        } catch (NotFoundException $e) {
            throw TransactionFailedException::because($e);
        }
    }
}
```

The transaction will be rollback if either of the following are true:

1. If Doctrine throws an instance of `Doctrine\DBAL\Exception` during commit.
2. If the action throws an instance of `TransactionFailedException` during execution.
3. If another non-handled exception is thrown during the action execution. This is to aid debugging.

If the transaction fails, then the error will be logged. Also, if the transaction has been performed inside a nested transaction without save points enabled, the exception will be rethrown.
So that the calling code knows something went wrong and is able to handle it correctly, by rolling back instead of committing. As, in this instance, the connection will be marked as rollback only."
"## Context

Vue 3 introduced a new compatibility mode to ease the migration from Vue 2 to Vue 3. This mode is enabled by default
and allows the use of most Vue 2 features in a Vue 3 application. This mode is only recommended for the transition period
and should be turned off as soon as possible.

We have kept the compatibility mode enabled in the administration because it makes it easier for plugins to migrate 
and results in fewer breaking changes during the major release. This splits the work of migrating the administration
and the plugins into two separate majors instead of one.","## Decision 
We will keep the Vue 3 compatibility mode enabled for the administration interface during the current major release cycle. This approach allows plugin developers to migrate their codebases incrementally, reducing the scope and risk of the upgrade process. 
Enabling compatibility mode by default will:
- Minimize breaking changes in the administration upfront.
- Enable a smoother, phased migration path for both administration and plugins.
- Provide plugin developers the time and flexibility to update their plugins without blocking the main administration migration.
We will plan to disable the compatibility mode as soon as the majority of plugins have been updated and the administration is stable on Vue 3 native APIs, ideally no later than the subsequent major version after this one. This ensures we eventually move towards fully embracing Vue 3 without legacy compatibility layers, improving performance and maintainability in the long term.","## Decision

Migrating all components in one by disabling the compatibility mode for the whole administration is a huge task and
would make it hard to keep the administration stable during the migration. We decided to disable the compatibility mode
per component level. This allows us to migrate components one by one and keep the administration stable during the migration.

This gives all teams and plugin developers the possibility to migrate their components to Vue 3 without waiting for the
whole administration to be migrated and for the global removal of the compatibility mode.

To activate the new mode, the `DISABLE_VUE_COMPAT` feature flag must be enabled. Then, it is possible to disable the
compatibility mode on a per-component level by setting the `compatConfig` option in the component to our custom configuration.
This custom configuration is exposed in `Shopware.compatConfig` and has all compatibility features disabled if the 
feature flag is activated."
"## Context
It was brought to our attention that the latest version of Vuex `4.1.0` contains a bug that destroys getter reactivity under specific circumstances. The proposed fix was to downgrade to `4.0.2`. However, downgrading was not possible as `4.0.2` contains other bugs that caused modules to fail.","## Decision
We will not downgrade the Vuex version to 4.0.2 due to stability issues and introduced bugs in that version. Instead, we will continue to use Vuex 4.1.0 while implementing workarounds or patches for the getter reactivity bug where needed. Additionally, we will monitor Vuex releases closely and evaluate upgrading to a fixed version as soon as it becomes available. Temporary mitigation strategies include avoiding the specific use cases that trigger the bug or implementing custom reactive wrappers until an official fix is released.","## Decision
Pinia is the new documented standard with Vue 3; therefore, we will switch to Pinia."
"## Context

In our current architecture, we rely heavily on PHP decoration, Adapter, and Factory patterns to allow for extensions and customizations by third-party developers. While these patterns are effective, they present significant challenges:

1. **Backward and Forward Compatibility:**
    - Maintaining backward and forward compatibility with these patterns is complex and labor-intensive. Each change or update can potentially break existing extensions or require extensive rework to ensure compatibility.

2. **Process Extension Limitations:**
    - These patterns do not inherently allow for the extension of subprocesses unless these subprocesses are extracted into separate classes and interfaces. This extraction often results in a proliferation of interfaces, abstract classes, and their implementations.

3. **Proliferation of Code:**
    - The need to extract subprocesses into separate entities leads to an overwhelming number of interfaces and abstract classes. This proliferation makes the codebase more difficult to understand and maintain, and increases the cognitive load on developers.","## Decision 
We will transition from relying primarily on PHP decoration, Adapter, and Factory patterns to a more composition-based architecture centered around explicit, well-defined extension points using configuration and metadata.
To address backward and forward compatibility, we will:
- Design extension points with stable, versioned interfaces.
- Use configuration-driven plugin registration rather than inheritance or decoration alone, allowing third-party extensions to register and modify behavior without tightly coupling to internal class hierarchies.
To handle subprocess extension limitations, we will:
- Avoid extracting subprocesses solely for extensibility. Instead, expose well-defined hooks or events at granular process stages that extensions can subscribe to or override.
- Encapsulate common subprocess behaviors into composable components that can be combined or replaced via configuration.
To reduce code proliferation and complexity, we will:
- Limit the number of interfaces and abstract classes by favoring metadata-driven composition over deep inheritance chains.
- Provide clear documentation and tooling around extension points to reduce cognitive load.
This approach aims to make the architecture more flexible, maintainable, and easier to understand while supporting robust third-party extension.","## Decision

To address these challenges, we have decided to transition to an event-based extension system. This new approach will replace the existing decoration, Adapter, and Factory patterns as the primary method for extending and customizing our system."
"## Context

Currently, our component tests in Jest are running with enabled compat mode. To remove the compat mode for each
component, we need to add a new Jest runner with disabled compat mode to make sure that the tests are running without compat mode.","## Decision
We will introduce a new Jest test runner configuration with the compat mode disabled, alongside the existing runner with compat mode enabled. This approach allows running component tests in both modes independently.

The workflow will be:
1. Create a new Jest runner configuration file that disables compat mode.
2. Update the test scripts and CI configurations to run tests with both the existing compat mode runner and the new non-compat mode runner.
3. Over time, gradually migrate components to be compatible with the non-compat mode runner.
4. Once all components successfully pass tests without compat mode, remove the compat mode runner and associated configuration.

This decision ensures backward compatibility during the transition, maintains test coverage, and provides a clear path to fully removing compat mode in component tests.","## Decision

I added a new runner command in the NPM scripts to run the Jest tests without compat mode. The new runner command is
`unit:disabled-compat` and `unit-watch:disabled-compat`. Also, the composer commands are added to run the tests. These commands are `admin:unit:disabled-compat` and `admin:unit-watch:disabled-compat`. These commands are using the environment variable `DISABLE_JEST_COMPAT_MODE` to disable the compat mode.

For the pipeline, I added a new stage to run the Jest tests without compat mode. The stage is `Jest (Administration with disabled compat mode)`.

To mark a test file working without the compat mode you need to add a comment with the `@group` tag. The tag is `@group disabledCompat`.

Example:
```javascript
/**
 * @package admin
 * @group disabledCompat
 */

import { mount } from '@vue/test-utils';

async function createWrapper() {
...
```

With this tag, the test file is running without compat mode. To make a component working for both modes, you can use the
compatUtils helper function from Vue compat:
```javascript
// Example
import { compatUtils } from '@vue/compat';

...

if (compatUtils.isCompatEnabled('INSTANCE_LISTENERS')) {
    return this.$listeners;
}

return {};

...
```


Important: the test still runs also with compat mode activated in parallel."
"## Context

In some instances, a system rollout was completed where an error in certain system functionalities was not detected until the system was live.

A software system is made up of many components that work together to provide a service. The software system can still be healthy even if some of its components are not fully in a healthy state.  System health checks are a way to monitor the health of a system and detect failures early.","## Decision 
We will implement a comprehensive system health check framework for all major components within the software system. Each component will expose health endpoints or interfaces that report their current status based on defined criteria including availability, performance, and error rates.
The health check system will:
1. Aggregate the health status of individual components to produce an overall system health status.
2. Differentiate between critical and non-critical components, so that the overall system can still be considered healthy if non-critical components exhibit issues.
3. Be integrated into the deployment pipeline and runtime monitoring tools to provide early detection of failures.
4. Allow for configurable health check intervals and thresholds to suit the operational needs and tolerance for downtime.
5. Provide transparent and accessible health data for both automated systems and human operators to review.
This approach ensures early detection of errors or degraded states prior to or shortly after rollout, improving system reliability and enabling timely intervention.","## Decision

We will implement system health checks in Shopware to monitor certain parts of the system with the aim to detect failures and issues early.
This system should be extensible and allow for custom health checks to be added with ease."
"## Context

The `Shopware\Core\Test\PHPUnit\Extension\FeatureFlag\Subscriber\TestPreparationStartedSubscriber` only allows
the `Shopware\Tests\Unit` namespace to be considered when enabling the major feature in the unit tests suite.","## Decision 
We will restrict the activation of the major feature flag for unit testing purposes only to the `Shopware\Tests\Unit` namespace. This ensures that only unit tests within this namespace are run with the major feature enabled, preventing unintended side effects in other test namespaces. The `TestPreparationStartedSubscriber` will continue to enforce this restriction, maintaining controlled and predictable test behavior related to feature flags.","## Decision

To be able to unit test the upcoming major feature in other plugins we will enable the possibility to add other
namespaces to
the `Shopware\Core\Test\PHPUnit\Extension\FeatureFlag\Subscriber\TestPreparationStartedSubscriber`.

We'll add a static method called `addNamespace()` method to the
`Shopware\Core\Test\PHPUnit\Extension\FeatureFlag\FeatureFlagExtension` and by this we are able to add other namespaces
to the allowlist of the namespaces to be considered when enabling the major flags in the unit test suite.

This can be useful for plugins that wants to enable the major flags in their unit tests suite.

Therefore, add the extension to the extension list in the `phpunit.xml`:

```xml

<extensions>
    ...
    <bootstrap class=""Shopware\Core\Test\PHPUnit\Extension\FeatureFlag\FeatureFlagExtension""/>
</extensions>
```

And register your test namespace in your test bootstrap file:

```php
FeatureFlagExtension::addTestNamespace('Your\\Unit\\Tests\\Namespace\\');
```

For example, in the Commercial plugin, we added the following code to the `tests/TestBootstrap.php` file:

```php
FeatureFlagExtension::addTestNamespace('Shopware\\Commercial\\Tests\\Unit\\');
```"
"## Context

Our Vue.js application currently uses the Options API, which is the traditional way of writing Vue components in Vue 2. With the release of Vue 3, the Composition API was introduced, offering improved code organization, better TypeScript support, and enhanced reusability of component logic. For more detailed information about the reasons for migrating to the Composition API, see the [documentation entry](https://developer.shopware.com/docs/guides/plugins/plugins/administration/system-updates/vue-native.html).

To modernize our codebase and take advantage of these benefits, we need to migrate our existing Vue 2 Options API components to use the Vue 3 Composition API. Manual conversion of numerous components would be time-consuming and error-prone. Therefore, we need an automated solution to assist in this migration process.","## Decision 
We will adopt an automated migration toolchain to convert our existing Vue.js components from the Options API to the Vue 3 Composition API. This toolchain will be designed to parse Vue 2 components, analyze their Options API usage patterns, and output functionally equivalent Vue 3 components using the Composition API.
Key elements of this decision include:
- Use of official or community-supported migration utilities prioritized for reliability and maintainability.
- Integration of the migration tool into our CI/CD pipeline to facilitate incremental migration and verification.
- Maintaining thorough automated testing coverage to validate that converted components preserve existing behaviors.
- Provision of documentation and developer training on Composition API patterns to ease transition and maintain code quality post-migration.
By using an automated solution, we achieve consistent, scalable, and less error-prone migration to Vue 3 Composition API, aligning with our goals to modernize the codebase and improve maintainability.","## Decision

We have decided to implement a Codemod in the form of an ESLint rule to automatically convert Vue 2 Options API components to Vue 3 Composition API. This Codemod will:

1. Identify Vue component definitions in the codebase.
2. Convert the following Options API features to their Composition API equivalents:
    - Convert `data` properties to `ref` or `reactive`.
    - Convert `computed` properties to `computed()` functions.
    - Convert `methods` to regular functions within the `setup()` function.
    - Convert lifecycle hooks to their Composition API equivalents (e.g., `mounted` to `onMounted`).
    - Convert Vue 2 specific lifecycle hooks to their Vue 3 equivalents.
    - Convert `watch` properties to `watch()` functions.
    - Handle `props` and `inject` conversions.
    - Replace `this` references with direct references to reactive variables.
    - Convert writable computed properties.
    - Handle reactive object reassignments using `Object.assign`
    - Handle correct usage of `ref` and replace the access to the value with `.value`.

3. Generate a `setup()` function containing the converted code.
4. Add necessary imports for Composition API functions (e.g., `ref`, `reactive`, `computed`, `watch`).

The Codemod will be implemented as an ESLint rule to leverage the existing ESLint ecosystem and allow for easy integration into our development workflow."
"## Context
The current block system relies on TwigJs for creating reusable and extendable component template.
This system allows plugin developers to override or extend content in predefined blocks using TwigJsÃÂÃÂ¡ÃÂÃÂ¯s inheritance mechanisms. Vue.js offers a more dynamic and reactive component-based architecture which is better suited for modern frontend development.

To replace TwigJs with a native Vue.js approach we need to introduce two new component `sw-block` and `sw-block-parent`.

The new `sw-block` and `sw-block-parent` components in Vue.js aim to replicate and improve on the TwigJs block system by providing a component-based approach. These components offer enhanced flexibility by allowing dynamic content overriding and extension directly in VueÃÂÃÂ¡ÃÂÃÂ¯s templating and reactivity model.","## Decision 
We will deprecate the TwigJs-based block system in favor of a Vue.js-native component system using two new components: `sw-block` and `sw-block-parent`.
These components will provide a more flexible and reactive mechanism for creating reusable and extendable UI components, leveraging Vue’s templating and reactivity features.
The `sw-block` component will represent an individual block that can be dynamically overridden or extended.
The `sw-block-parent` component will serve as a container to manage and render its child blocks, facilitating inheritance and composition.
Plugin developers will be encouraged to migrate their TwigJs blocks to this new Vue.js component system to benefit from better integration with the frontend framework and improved developer experience.
This approach aligns with modern frontend development best practices and enhances maintainability, extensibility, and performance of the UI layer.","## Decision
We have decided to migrate from the TwigJs-based block system to the Vue.js-based `sw-block` system. This decision aligns with the following goals:

1. **Uniform Frontend Stack**: Vue.js is already used for the frontend in Shopware Administration. Moving blocks from TwigJs to Vue.js creates consistency in the technology stack, simplifying development and reducing the cognitive load on developers who previously had to switch between TwigJs and Vue.js.

2. **Improved Flexibility**: With Vue.js blocks we have control over the provided access to the componentÃÂÃÂ¡ÃÂÃÂ¯s internals, allowing for more granular control over block behavior and content. This allows us to create a public API for any component, making it easier to extend and modify internal behavior, without breaking the public API."
"## Context

Currently, all product prices that are displayed in the default Storefront have an asterisk `*` next to them, for example: `ÃÂÃÂ 50,00 *`
This asterisk refers to the tax and shipping costs information in the page footer `* All prices incl. VAT plus shipping costs and possible delivery charges, if not stated otherwise.`

Using the asterisk `*` next to every price has several downsides that we want to address:","## Decision  
We will replace the asterisk `*` notation next to product prices with a clearer and more user-friendly method of displaying tax and shipping information. Specifically:

1. Remove the asterisk `*` from all product prices displayed in the Storefront.
2. Instead, provide explicit labels or tooltips near or around prices that inform users about tax and shipping cost inclusions or exclusions.
3. In the page footer or a prominent notice area, maintain detailed information about tax, shipping, and possible delivery charges but without relying on the asterisk reference.
4. Where possible, integrate dynamic price breakdowns or popups that show price components (base price, tax, shipping, etc.) to improve transparency.
5. Update all related documentation and UI components to reflect this change.

This approach improves user experience by reducing confusion caused by the asterisk and making pricing information more transparent and accessible.","## Decision

The asterisk `*` next to every price will be removed because of the reasons mentioned above.
In most areas of the Storefront, the information that the asterisk `*` refers to is already given, and it is therefore redundant.
In areas where the asterisk `*` was actually needed, it will be replaced by the actual text ""Prices incl. VAT plus shipping costs"" instead to resolve the accessibility issues."
"## Context

To comply with Web Content Accessibility Guidelines (WCAG), we aim to make Shopware 6's document solution accessible (A11y-compliant). This ensures that our solution remains usable while meeting legal requirements and making documents accessible to customers with disabilities. 

Currently, our PDF generation library, DomPDF, does not meet accessibility standards, posing a significant challenge.","## Decision 
We will replace DomPDF with an alternative PDF generation library that supports creating WCAG-compliant accessible PDFs. 
The evaluation criteria for selecting a new library will prioritize:
1. Support for semantic tagging and accessible PDF features (e.g., tagged PDFs, proper reading order).
2. Compatibility with our existing document solution and ability to integrate with Shopware 6.
3. Ongoing maintenance and community support.
We will conduct a technical evaluation of candidate libraries, including testing accessibility features and ease of integration, before finalizing the choice.
Once selected, we will refactor our document generation pipeline to use the new library exclusively for PDF creation.
During the transition, accessibility checks will be included in our quality assurance process to verify compliance.
This approach ensures our document solution aligns with A11y standards and legal requirements without compromising functionality.","## Decision

We have decided to make HTML documents available in addition to PDF documents, as these are more accessible.

- **Better for Accessibility**: HTML is naturally organized, making it easier for accessibility tools to read and present content to people with disabilities.

- **Lack of Support**: As our current PDFs lack support for accessibility. Few tools, especially in PHP, can create accessible tagged PDFs, making it difficult to maintain PDF accessibility.

- **Industry Trends**: Many organizations are already moving from PDFs to HTML for accessibility. For example, government websites have been required to meet accessibility standards since the early 2000s. Most of them now use HTML for most of their content because it meets these standards better.

Providing HTML documents aligns with these trends and ensures we are using best practices for accessibility."
"## Context
The existing rule system is flexible but complex, making it difficult to evolve and maintain. Allowing unrestricted extensions of rule classes slows down improvements and increases the complexity of the system.

See RFC: https://github.com/shopware/shopware/discussions/5785","## Decision
We will refactor the existing rule system to limit and better control rule class extensions in order to reduce complexity and improve maintainability. Specifically:
- Define a clear, stable core set of rule classes that cover common use cases.
- Restrict the ability to extend or create new rule classes to well-reviewed extension points with strict guidelines.
- Encourage composition and configuration of existing rules over creating new classes wherever possible.
- Deprecate or remove seldom-used or redundant rule classes to streamline the system.
- Establish a formal review and testing process for any new rule class extensions to ensure quality and consistency.
This approach balances flexibility with simplicity, enabling the rule system to evolve reliably while minimizing technical debt.","## Decision
We will mark existing rule classes as internal, limiting direct usage by third parties. Developers should create new rule classes instead of modifying existing ones. 

Nearly all rule classes will be marked as internal, with a few exceptions: 

```
LineItemOfTypeRule
LineItemProductStatesRule
PromotionCodeOfTypeRule
ZipCodeRule
BillingZipCodeRule
ShippingZipCodeRule
```

These classes will remain public for now, because they rely on configuration which is reasonably expected to be extended by third-party developers."
"## Context

The Storefront JavaScript currently offers a helper class `src/helper/iterator.helper.js` that can iterate over different objects like Maps, FormData, plain arrays etc.
Using this approach has several downsides we want to address.

* It creates an unnecessary abstraction over the native alternative. Very often the `Iterator.iterate()` directly uses js plain `forEach` loop without any additional logic. Using the abstraction is actually creating more complexity.
* It prevents the developer from using the appropriate loop for the given data type and instead passes it to an iterator that does it with arbitrary data types.
* The iterator is a special shopware syntax that needs to be understood and documented. It is way easier to use web standards that everyone knows and that is also officially documented already.
* The usage throughout the codebase is inconsistent and the iterator helper is used alongside the native loops which can create confusion.
* It creates the impression that the data that is being iterated is some special custom object that needs a special iterator helper. In reality, it is a simple `NodeList` in 90% of the time.
* It creates an additional dependency/import in every file that is using it.","## Decision  
We will deprecate and remove the `Iterator` helper class from the Storefront JavaScript codebase. Instead, developers should use native JavaScript iteration methods appropriate to the data structure being processed, such as plain `forEach` loops, `for...of` loops, or other iterable protocols.

This decision aims to:  
- Reduce unnecessary abstraction and complexity introduced by the custom iterator.  
- Encourage usage of standard, well-documented JavaScript iteration constructs known to all developers.  
- Improve consistency across the codebase by eliminating mixed usage of the iterator helper and native constructs.  
- Remove the false impression that certain objects require special handling when they are standard JavaScript collections like NodeLists.  
- Reduce dependencies and imports by avoiding the iterator helper altogether.  

To implement this, we will:  
- Identify all current uses of the `Iterator` helper and refactor them to use native iteration mechanisms appropriate to the data type.  
- Update developer documentation and coding guidelines to explicitly recommend native iteration approaches and discourage use of the iterator helper.  
- Remove the `src/helper/iterator.helper.js` module once all references have been replaced.  

This change will simplify developer experience, improve code clarity, and align the codebase with modern JavaScript best practices.","## Decision

For all the above reasons we have decided to deprecate `src/helper/iterator.helper.js`, stop using it, and use native alternatives instead.
We want to have a more lean and simple Storefront JavaScript that needs less special things to learn and understand."
"## Context

Currently, flows are executed during the business process. A business
process is any event that is triggered by the user, like a checkout or
a product update. Flows are used to react to these events and execute user defined actions.

There are several downsides to this approach. The most straightforward is the possibility of a fatal error during
the execution of any flow. This will inevitably cancel the in progress business process. While there are remedies in place
to avoid any trivial errors in flow execution disrupting the business process, certain errors can not be avoided.

Further, even if all flows execute without error, they noticeably impact business process performance. Flows are often 
employed to, for example, send mails, an expensive operation that is not necessary to complete the business process.

In addition to these concrete disadvantages, there are also some more abstract ones. For one, currently flows are executed directly
from a decorator of Symfony's `EventDispatcher`, leading to cumbersome debugging and bloated stack traces. This would
be improved if flows are executed by a dedicated event listener. Additionally moving flows to their own execution
environment would not only simplify debugging, but also potentially make expanding their capabilities easier.

> *The following is all experimental and only takes effect if the associated feature flag `FLOW_EXECUTION_AFTER_BUSINESS_PROCESS` is enabled*","## Decision 
We will decouple the execution of flows from the main business process execution by introducing an asynchronous processing model.
When the feature flag `FLOW_EXECUTION_AFTER_BUSINESS_PROCESS` is enabled, flows triggered by user events will no longer execute inline during the business process.
Instead, the business process will emit events that are picked up by a dedicated flow execution environment running in parallel or subsequently.
This separate execution environment will be implemented as dedicated event listeners or workers that handle flow execution asynchronously.
The benefits include:
- Preventing fatal errors in flow execution from interrupting or cancelling the business process.
- Improving overall business process performance by offloading expensive operations, such as sending emails, to post-process flow execution.
- Simplifying debugging by removing flow execution from the core event dispatch stack and reducing stack trace complexity.
- Facilitating future extensibility and capability expansion for flows by isolating their execution environment.
To support this transition:
- The system will ensure reliable event dispatch from the business process to the asynchronous flow processor.
- Flow execution status and errors will be logged and tracked separately to enable monitoring and troubleshooting.
- The existing synchronous flow execution mechanism will remain available and enabled by default unless the feature flag is set.
- Comprehensive testing will verify behavior with the feature flag both enabled and disabled to ensure backward compatibility and stability.","## Decision


We will move the flow execution after the business process. As outlined above we believe that this will simplify the
development around flows, while also improving their performance and safeguarding the main execution environment.

To ensure that flows are executed as close to the business process that triggered them as possible, we will
'queue' the flow execution. This means that flows will be executed after the business process has finished.
Flows are stored in memory and executed as soon as the execution environment signals, that it has
finished a unit of work. The associated events are as follows:

1. After a controller action has been executed (Web) => `KernelEvents::TERMINATE`
2. After a queued message has been processed (Queue) => `WorkerMessageHandledEvent`
3. After a command has been executed (CLI) => `ConsoleEvents::TERMINATE`

Another option would be to handle flow executions as queue messages. This would entirely remove
flow executions from the runtime of the business process. While this would be a simpler solution,
it would both make debugging more complex and introduce an unpredictable delay between the business
process and the flow execution. While this delay could be mitigated by using a high priority queue,
it could not reliably be kept under a certain threshold. To entirely avoid this delay, we decided
that the flow execution should be handled as close to the business process as possible."
"## Context and Problem Statement

We want to record architectural decisions made in this project.
Which format and structure should these records follow?","## Decision 
We will adopt the Architecture Decision Record (ADR) format for documenting architectural decisions in this project.
This format follows a consistent, structured template that includes:
- Title: A succinct summary of the decision.
- Context: The background and trigger for the decision.
- Decision: A clear statement of the choice made.
- Consequences: The implications and effects of the decision.
ADR files will be stored in a dedicated directory within the project repository (e.g., /doc/adr or /docs/adr), named sequentially (e.g., 0001-use-adr-format.md).
This approach ensures that architectural decisions are documented systematically, enabling transparency, traceability, and ease of revisiting or updating decisions over time.","## Decision Outcome

Chosen option: ""MADR 2.1.2"", because

* Implicit assumptions should be made explicit.
  Design documentation is important to enable people understanding the decisions
  later on.
* The MADR structure is comprehensible and facilitates usage & maintenance."
"## Context and Problem Statement

The Metadata API provides a modern Python API for accessing individual pieces
of metadata. It does not provide any wider context help to someone looking to
implement a TUF repository.

The legacy python-tuf implementation offers tools for this but suffers from
some issues (as do many other implementations):
* There is a _very_ large amount of code to maintain: repo.py,
  repository_tool.py and repository_lib.py alone are almost 7000 lines of code.
* The ""library like"" parts of the implementation do not form a good coherent
  API: methods routinely have a large number of arguments, code still depends
  on globals in a major way and application (repo.py) still implements a lot of
  ""repository code"" itself
* The ""library like"" parts of the implementation make decisions that look like
  application decisions. As an example, repository_tool loads _every_ metadata
  file in the repository: this is fine for CLI that operates on a small
  repository but is unlikely to be a good choice for a large scale server.","## Decision
We will refactor the existing python-tuf repository implementation by splitting responsibilities clearly between the API layer and the repository management layer to improve maintainability, clarity, and scalability:
1. The Metadata API will remain focused on providing a clean, modern interface for accessing individual pieces of metadata without imposing application-level decisions.
2. We will isolate repository management logic into a separate component that orchestrates loading, validation, and updating of metadata, removing global dependencies and minimizing large argument lists.
3. Repository management logic will be designed to allow flexible loading strategies (e.g., lazy loading or partial loading of metadata) to support both small CLI use cases and large-scale server applications.
4. We will refactor and reduce code duplication by consolidating overlapping functionality from repo.py, repository_tool.py, and repository_lib.py into modular, well-defined classes and functions.
5. The overall structure will emphasize clear separation of concerns, enabling each layer to evolve independently and to facilitate easier testing and maintenance.
This approach will reduce complexity, improve transparency of operations, and better support diverse usage scenarios of the TUF repository implementation.","## Decision Drivers

* There is a consensus on removing the legacy code from python-tuf due to
  maintainability issues
* Metadata API makes modifying metadata far easier than legacy code base: this
  makes significantly different designs possible
* Not providing a ""repository library"" (and leaving implementers on their own)
  may be a short term solution because of the previous point, but to make
  adoption easier and to help adopters create safe implementations the project
  would benefit from some shared repository code and a shared repository design 
* Maintainability of new library code must be a top concern
* Allowing a wide range of repository implementations (from CLI tools to
  minimal in-memory implementations to large scale application servers)
  would be good: unfortunately these can have wildly differing requirements"
